 Procedimentos hospitalares do SUS - por local de internação - Brasil
Internações por Município e Ano/mês processamento
Procedimentos:todos
Período:Abr-Dez/2020
"Município";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"Total"
"430700 Erechim";790;730;547;829;643;777;822;833;548;6519
"430750 Espumoso";159;130;131;117;113;123;111;111;109;1104
"430760 Estância Velha";91;95;100;77;73;79;79;68;62;724
"430770 Esteio";488;489;403;601;375;342;376;412;306;3792
"430780 Estrela";294;295;274;281;285;283;227;-;-;1939
"430790 Farroupilha";276;321;377;372;320;377;435;403;373;3254
"430800 Faxinal do Soturno";32;66;90;97;88;66;151;151;108;849
"430810 Feliz";58;73;71;60;76;67;74;70;64;613
"430820 Flores da Cunha";63;60;52;58;70;57;64;79;65;568
"430840 Formigueiro";11;6;-;6;14;7;7;-;-;51
"430845 Fortaleza dos Valos";8;5;4;5;3;1;2;6;3;37
"430850 Frederico Westphalen";194;156;109;164;137;65;284;282;69;1460
"430860 Garibaldi";115;116;111;134;107;149;147;173;151;1203
"430870 Gaurama";8;8;7;7;11;6;8;8;4;67
"430890 Getúlio Vargas";109;80;89;100;114;94;139;125;108;958
"430900 Giruá";40;43;38;47;54;52;64;54;-;392
"430910 Gramado";271;194;258;145;202;187;232;229;-;1718
"430920 Gravataí";510;411;523;450;497;492;660;630;575;4748
"430925 Guabiju";6;2;1;3;3;2;1;3;1;22
"430940 Guaporé";89;109;81;92;89;89;92;91;59;791
"430950 Guarani das Missões";46;48;46;48;45;48;48;43;43;415
"430710 Herval";10;9;10;10;10;9;9;10;12;89
"430960 Horizontina";82;60;88;78;89;84;101;63;78;723
"430970 Humaitá";7;10;20;10;17;16;5;3;11;99
"431000 Ibirubá";67;49;59;60;63;64;71;71;57;561
"431010 Igrejinha";265;292;371;248;207;262;313;309;319;2586
"431020 Ijuí";873;1005;926;870;849;838;804;794;747;7706
"431030 Ilópolis";17;24;19;20;15;34;32;20;15;196
"431050 Iraí";44;39;45;55;52;51;71;62;52;471
"431060 Itaqui";127;132;202;171;160;165;187;157;162;1463
"431075 Ivorá";2;8;5;4;7;7;11;-;8;52
"431080 Ivoti";57;60;60;46;72;85;89;75;54;598
"431085 Jaboticaba";28;27;26;22;20;16;25;26;29;219
"431100 Jaguarão";77;110;102;93;108;93;100;100;99;882
"431110 Jaguari";34;48;17;38;48;42;62;52;37;378
"431112 Jaquirana";4;4;8;5;4;1;4;1;2;33
"431120 Júlio de Castilhos";41;42;43;35;40;35;61;58;37;392
"431130 Lagoa Vermelha";49;100;46;107;94;67;107;101;112;783
"431140 Lajeado";517;500;439;577;430;507;-;-;-;2970
"431150 Lavras do Sul";9;8;8;15;10;11;8;13;7;89
"431180 Marau";188;159;112;138;146;131;169;140;164;1347
"431190 Marcelino Ramos";37;33;30;34;28;33;49;34;40;318
"431205 Marques de Souza";40;26;29;17;21;27;31;35;31;257
"431210 Mata";-;7;7;20;10;14;14;5;13;90
"431220 Maximiliano de Almeida";29;20;28;15;16;14;21;31;26;200
"431240 Montenegro";419;428;412;425;398;393;341;398;293;3507
"431250 Mostardas";9;1;5;9;-;9;4;9;3;49
"431260 Muçum";17;14;14;13;14;14;17;15;14;132
"431265 Não-Me-Toque";44;68;51;58;47;48;69;61;59;505
"431270 Nonoai";130;136;163;138;130;137;171;156;225;1386
"431290 Nova Bassano";19;33;27;32;37;39;41;48;41;317
"431300 Nova Bréscia";31;20;26;27;19;19;18;25;21;206
"431310 Nova Palma";50;49;40;40;45;50;68;68;60;470
"431320 Nova Petrópolis";101;78;98;150;68;67;69;81;80;792
"431330 Nova Prata";120;127;123;134;111;126;119;118;132;1110
"431340 Novo Hamburgo";924;978;1029;974;965;1043;1087;993;970;8963
"431350 Osório";229;233;205;183;197;185;199;205;206;1842
"431360 Paim Filho";26;39;13;44;29;11;29;44;28;263
"431365 Palmares do Sul";37;25;17;16;22;16;16;14;39;202
"431370 Palmeira das Missões";150;189;172;160;123;118;257;239;212;1620
"431380 Palmitinho";73;73;80;81;53;47;48;104;109;668
"431390 Panambi";154;116;139;162;187;208;188;187;133;1474
"431400 Paraí";26;24;20;17;15;14;38;27;30;211
"431402 Paraíso do Sul";35;35;34;30;35;27;32;33;33;294
"431405 Parobé";354;391;283;312;265;263;283;369;322;2842
"431410 Passo Fundo";2264;2046;1833;2259;2411;2121;2911;2424;2405;20674
"431420 Pedro Osório";39;19;20;12;24;22;19;7;28;190
"431430 Pejuçara";8;5;5;7;9;12;11;9;6;72
"431440 Pelotas";1596;1371;1529;1526;1343;1291;1506;1626;1429;13217
"431447 Pinhal Grande";10;15;11;17;12;15;12;11;2;105
"431450 Pinheiro Machado";9;11;7;7;6;3;14;17;9;83
"431460 Piratini";66;49;89;107;91;75;117;140;125;859
"431470 Planalto";34;42;36;44;41;72;76;51;67;463
"431480 Portão";65;62;55;46;52;47;54;57;57;495
"431490 Porto Alegre";11835;10820;11949;11569;10726;11462;12614;12139;12437;105551
"431500 Porto Lucena";13;15;18;24;21;21;35;16;10;173
"431510 Porto Xavier";20;24;34;31;44;22;43;40;51;309
"431515 Progresso";107;98;90;97;67;52;61;-;-;572
"431520 Putinga";7;10;10;9;9;9;9;14;22;99
"431530 Quaraí";67;78;100;119;116;106;130;124;105;945
"431535 Quinze de Novembro";8;11;11;9;12;10;9;12;9;91
"431550 Restinga Seca";15;12;41;53;39;47;50;49;-;306
"431560 Rio Grande";1266;1162;1462;1034;1056;884;1210;1073;832;9979
"431570 Rio Pardo";199;213;165;193;198;204;219;237;203;1831
"431575 Riozinho";1;3;6;12;11;9;10;4;9;65
"431580 Roca Sales";17;8;15;19;21;20;22;15;23;160
"431590 Rodeio Bonito";130;100;136;110;119;122;150;137;119;1123
"431600 Rolante";34;84;73;94;54;73;92;81;82;667
"431610 Ronda Alta";145;110;121;105;115;122;175;168;157;1218
"431620 Rondinha";14;24;14;20;16;15;16;19;11;149
"431630 Roque Gonzales";18;20;15;21;23;18;24;21;21;181
"431640 Rosário do Sul";136;139;151;151;135;165;179;100;148;1304
"431643 Saldanha Marinho";5;3;1;1;1;6;7;6;11;41
"431645 Salto do Jacuí";57;30;27;33;34;18;15;30;55;299
"431650 Salvador do Sul";-;12;23;-;36;-;-;34;9;114
"431660 Sananduva";76;73;76;75;89;82;162;192;63;888
"431710 Sant'Ana do Livramento";243;302;314;332;302;341;384;378;285;2881
"431670 Santa Bárbara do Sul";31;33;26;60;40;26;46;32;42;336
"431680 Santa Cruz do Sul";791;883;838;782;863;855;983;1024;824;7843
"431690 Santa Maria";1478;1503;1345;1494;1512;1244;1269;1346;1410;12601
"431720 Santa Rosa";573;655;546;659;661;562;633;503;537;5329
"431730 Santa Vitória do Palmar";97;87;121;79;106;73;125;120;146;954
"431740 Santiago";235;271;252;277;263;289;304;268;262;2421
"431750 Santo Ângelo";636;492;482;448;473;414;473;394;374;4186
"431760 Santo Antônio da Patrulha";80;87;130;100;100;90;90;119;99;895
"431780 Santo Augusto";128;180;181;160;164;149;179;177;153;1471
"431790 Santo Cristo";58;71;68;82;75;79;73;79;81;666
"431800 São Borja";467;433;453;446;391;336;395;398;419;3738
"431810 São Francisco de Assis";45;44;57;51;59;51;55;49;58;469
"431820 São Francisco de Paula";87;105;26;113;48;47;100;99;84;709
"431830 São Gabriel";348;348;243;287;259;290;402;371;352;2900
"431840 São Jerônimo";388;335;304;311;312;316;287;337;381;2971
"431843 São João do Polêsine";17;12;8;10;11;8;13;22;11;112
"431850 São José do Norte";42;54;55;46;36;38;50;58;-;379
"431860 São José do Ouro";69;45;38;51;71;58;107;98;78;615
"431870 São Leopoldo";877;755;743;656;650;628;692;646;411;6058
"431880 São Lourenço do Sul";183;209;177;176;161;168;190;201;187;1652
"431890 São Luiz Gonzaga";221;232;275;212;289;264;293;257;287;2330
"431900 São Marcos";125;86;74;81;84;66;110;72;78;776
"431910 São Martinho";13;17;20;11;9;4;11;12;11;108
"431915 São Miguel das Missões";20;24;22;26;20;30;37;37;21;237
"431930 São Paulo das Missões";33;26;22;28;17;29;27;38;28;248
"431940 São Pedro do Sul";33;29;40;26;23;-;25;7;26;209
"431950 São Sebastião do Caí";91;80;73;63;60;40;85;77;79;648
"431960 São Sepé";84;96;85;87;47;67;79;77;74;696
"431980 São Vicente do Sul";15;21;19;22;22;26;29;34;23;211
"431990 Sapiranga";359;408;380;403;377;423;383;407;409;3549
"432000 Sapucaia do Sul";475;527;369;472;429;467;457;562;460;4218
"432010 Sarandi";105;88;126;138;135;115;157;134;122;1120
"432020 Seberi";103;97;97;91;81;88;127;131;122;937
"432026 Segredo";22;26;34;43;44;45;45;45;45;349
"432030 Selbach";11;6;3;12;6;-;13;11;14;76
"432040 Serafina Corrêa";38;39;52;45;42;55;55;-;-;326
"432045 Sério";2;-;3;3;2;2;4;-;-;16
"432050 Sertão";30;25;36;29;29;31;31;14;45;270
"432060 Severiano de Almeida";15;15;12;13;19;13;15;20;-;122
"432067 Sinimbu";28;29;30;26;18;22;-;-;-;153
"432070 Sobradinho";73;69;82;44;41;60;80;68;51;568
"432080 Soledade";177;177;148;160;173;140;153;184;181;1493
"432090 Tapejara";136;173;121;178;170;132;168;179;159;1416
"432100 Tapera";47;41;45;28;36;62;48;23;29;359
"432120 Taquara";-;37;103;124;153;171;190;219;185;1182
"432130 Taquari";43;35;52;57;55;51;85;41;-;419
"432140 Tenente Portela";505;329;396;388;345;288;365;258;413;3287
"432145 Teutônia";150;192;171;161;141;174;229;243;261;1722
"432150 Torres";273;302;175;408;216;282;247;268;219;2390
"432160 Tramandaí";466;492;435;437;432;398;445;314;464;3883
"432170 Três Coroas";74;62;69;53;56;48;60;63;67;552
"432180 Três de Maio";140;130;130;122;131;126;193;180;139;1291
"432190 Três Passos";174;150;137;139;131;130;254;300;265;1680
"432195 Trindade do Sul";40;29;22;14;17;32;31;38;35;258
"432200 Triunfo";31;28;46;46;51;59;53;46;12;372
"432210 Tucunduva";45;48;38;39;39;37;36;35;37;354
"432220 Tupanciretã";68;89;43;50;40;63;69;68;44;534
"432230 Tuparendi";40;41;41;40;35;34;34;37;33;335
"432240 Uruguaiana";404;470;477;515;537;455;504;495;419;4276
"432250 Vacaria";329;325;444;338;386;353;371;432;238;3216
"432253 Vale do Sol";55;40;38;46;66;55;58;48;47;453
"432260 Venâncio Aires";251;259;267;272;218;271;289;247;268;2342
"432270 Vera Cruz";23;31;17;43;54;46;18;47;45;324
"432280 Veranópolis";106;155;118;130;146;155;142;173;162;1287
"432290 Viadutos";25;20;18;12;17;13;22;23;22;172
"432300 Viamão";308;545;422;420;362;355;374;434;435;3655
"500020 Água Clara";39;38;45;38;39;32;36;39;17;323
"500060 Amambai";192;194;198;198;197;205;196;195;196;1771
"500070 Anastácio";90;92;89;79;73;68;73;84;81;729
"500080 Anaurilândia";33;24;25;20;5;16;20;22;27;192
"500085 Angélica";32;27;20;21;13;19;16;26;20;194
"500090 Antônio João";16;22;24;21;15;22;13;32;12;177
"500100 Aparecida do Taboado";75;74;86;102;81;81;93;-;-;592
"500110 Aquidauana";378;374;358;497;348;215;231;317;254;2972
"500124 Aral Moreira";50;29;18;14;25;30;26;28;29;249
"500150 Bandeirantes";9;9;4;5;3;5;1;-;6;42
"500190 Bataguassu";100;88;90;85;49;21;91;87;44;655
"500210 Bela Vista";95;78;56;83;88;62;97;96;90;745
"500215 Bodoquena";19;22;30;20;16;27;18;27;20;199
"500220 Bonito";88;73;56;87;90;73;73;98;82;720
"500230 Brasilândia";57;52;44;35;44;24;52;40;52;400
"500240 Caarapó";77;66;66;100;93;60;94;92;71;719
"500260 Camapuã";14;14;15;13;12;18;17;12;7;122
"500270 Campo Grande";5195;5571;5527;5252;4957;4503;3997;4512;4420;43934
"500280 Caracol";26;11;21;17;16;18;24;27;20;180
"500290 Cassilândia";73;71;17;8;27;50;39;-;-;285
"500295 Chapadão do Sul";166;159;82;145;162;122;88;176;130;1230
"500315 Coronel Sapucaia";66;52;52;31;54;-;50;30;31;366
"500320 Corumbá";655;603;658;558;534;453;401;468;420;4750
"500325 Costa Rica";116;104;113;125;123;139;183;150;150;1203
"500330 Coxim";157;155;138;123;155;168;144;149;154;1343
"500345 Deodápolis";12;13;11;11;10;6;7;8;9;87
"500348 Dois Irmãos do Buriti";14;14;13;27;22;17;13;11;26;157
"500370 Dourados";1587;1388;1315;1088;1137;1142;1068;90;-;8815
"500380 Fátima do Sul";114;113;97;105;130;111;93;116;95;974
"500400 Glória de Dourados";45;49;43;42;41;42;39;43;45;389
"500410 Guia Lopes da Laguna";70;38;36;15;15;26;17;41;30;288
"500430 Iguatemi";142;122;118;107;81;113;117;106;120;1026
"500440 Inocência";12;7;8;14;9;12;11;15;9;97
"500450 Itaporã";41;16;21;19;25;21;37;32;38;250
"500460 Itaquiraí";34;37;48;30;25;18;32;16;22;262
"500470 Ivinhema";102;96;88;92;88;86;96;97;94;839
"500500 Jardim";109;98;98;93;92;93;89;98;103;873
"500510 Jateí";9;7;6;-;2;8;10;9;8;59
"500515 Juti";27;15;26;17;20;26;21;23;14;189
"500525 Laguna Carapã";10;2;-;2;1;9;4;4;6;38
"500540 Maracaju";198;165;164;191;177;182;175;186;189;1627
"500560 Miranda";75;60;81;62;53;68;46;61;47;553
"500568 Mundo Novo";130;84;101;37;45;86;54;84;75;696
"500570 Naviraí";245;202;218;209;230;193;301;261;223;2082
"500580 Nioaque";-;-;-;-;-;3;8;2;-;13
"500600 Nova Alvorada do Sul";78;67;35;63;63;47;57;76;44;530
"500620 Nova Andradina";311;267;182;212;226;216;217;232;225;2088
"500625 Novo Horizonte do Sul";18;9;6;10;10;4;11;15;-;83
"500630 Paranaíba";216;193;216;237;204;230;-;-;-;1296
"500635 Paranhos";51;51;65;74;59;44;41;48;94;527
"500640 Pedro Gomes";7;3;-;-;2;-;13;6;8;39
"500660 Ponta Porã";574;578;275;629;412;485;439;555;573;4520
"500690 Porto Murtinho";65;47;48;36;40;49;41;38;44;408
"500710 Ribas do Rio Pardo";42;27;-;43;25;20;12;16;9;194
"500720 Rio Brilhante";189;168;136;152;161;145;141;-;-;1092
"500730 Rio Negro";20;19;16;19;16;17;19;14;16;156
"500740 Rio Verde de Mato Grosso";43;71;35;67;39;49;46;43;-;393
"500755 Santa Rita do Pardo";4;9;-;13;5;10;8;9;5;63
"500769 São Gabriel do Oeste";169;137;126;163;144;156;179;122;139;1335
"500770 Sete Quedas";45;19;23;25;43;28;40;32;18;273
"500790 Sidrolândia";41;50;57;41;44;40;92;36;61;462
"500793 Sonora";23;30;27;22;22;22;49;31;26;252
"500795 Tacuru";57;46;38;28;33;24;30;23;29;308
"500797 Taquarussu";6;3;7;8;15;9;10;7;8;73
"500830 Três Lagoas";417;415;422;419;464;493;596;419;371;4016
"500840 Vicentina";25;24;16;17;21;17;18;11;25;174
"510020 Água Boa";44;152;214;178;180;-;-;-;-;768
"510025 Alta Floresta";303;331;296;332;318;342;328;330;332;2912
"510030 Alto Araguaia";48;33;25;36;39;29;42;71;40;363
"510060 Alto Taquari";10;7;12;8;11;13;7;6;14;88
"510080 Apiacás";19;13;28;23;37;36;36;29;-;221
"510125 Araputanga";2;3;6;3;9;6;7;5;-;41
"510130 Arenápolis";-;-;-;-;-;-;-;55;66;121
"510140 Aripuanã";86;45;89;87;72;32;20;54;27;512
"510170 Barra do Bugres";162;193;168;129;-;-;-;-;-;652
"510180 Barra do Garças";236;271;268;264;269;268;347;319;-;2242
"510190 Brasnorte";95;110;92;75;80;84;104;78;68;786
"510250 Cáceres";709;686;631;485;717;705;886;617;639;6075
"510260 Campinápolis";60;36;44;25;-;-;-;-;-;165
"510263 Campo Novo do Parecis";156;-;-;-;-;74;118;79;-;427
"510267 Campo Verde";131;147;148;137;132;115;140;171;151;1272
"510268 Campos de Júlio";18;19;9;10;13;10;17;19;7;122
"510270 Canarana";73;67;47;62;62;66;68;81;48;574
"510305 Cláudia";16;51;76;52;45;43;68;54;74;479
"510310 Cocalinho";25;20;23;22;22;20;11;13;-;156
"510320 Colíder";180;205;119;208;183;200;199;242;175;1711
"510325 Colniza";60;67;52;104;61;82;89;88;58;661
"510330 Comodoro";79;80;87;110;93;99;109;78;99;834
"510335 Confresa";227;204;270;230;242;194;310;195;387;2259
"510337 Cotriguaçu";61;36;31;31;36;34;34;33;32;328
"510340 Cuiabá";2988;3340;2708;2571;2770;2644;2902;2785;2762;25470
"510350 Diamantino";76;95;70;71;78;124;106;118;94;832
"510360 Dom Aquino";23;30;30;30;30;34;30;30;-;237
"510385 Gaúcha do Norte";16;20;16;20;19;18;22;17;12;160
"510390 General Carneiro";15;16;11;10;10;15;9;10;-;96
"510410 Guarantã do Norte";85;75;84;70;113;101;92;103;101;824
"510420 Guiratinga";18;-;30;19;19;19;31;18;37;191
"510460 Itiquira";19;18;26;18;13;23;26;29;23;195
"510480 Jaciara";83;49;53;76;81;96;105;126;-;669
"510500 Jauru";18;20;16;17;16;11;16;13;15;142
"510510 Juara";97;136;122;117;119;123;118;126;112;1070
"510515 Juína";257;270;210;185;232;213;234;184;246;2031
"510517 Juruena";44;32;24;37;33;26;36;40;46;318
"510520 Juscimeira";23;17;11;8;20;17;23;-;-;119
"510525 Lucas do Rio Verde";376;467;154;154;377;354;273;-;-;2155
"510558 Marcelândia";30;30;59;26;32;44;42;-;-;263
"510560 Matupá";50;50;44;39;53;45;58;54;39;432
"510562 Mirassol d'Oeste";81;27;41;33;20;32;47;-;-;281
"510590 Nobres";97;90;77;67;68;78;89;85;-;651
"510610 Nossa Senhora do Livramento";1;6;3;2;4;-;12;2;3;33
"510622 Nova Mutum";165;155;121;100;152;151;154;157;-;1155
"510623 Nova Olímpia";64;66;68;64;55;37;50;36;37;477
"510625 Nova Xavantina";73;100;66;75;100;76;90;87;68;735
"510627 Novo Horizonte do Norte";8;9;16;8;6;6;6;5;-;64
"510628 Novo São Joaquim";26;21;22;19;19;12;37;23;32;211
"510629 Paranaíta";6;9;8;7;6;28;21;5;51;141
"510630 Paranatinga";72;53;35;56;41;56;59;82;-;454
"510637 Pedra Preta";18;38;22;18;28;13;21;-;-;158
"510642 Peixoto de Azevedo";230;181;192;191;164;194;223;224;340;1939
"510650 Poconé";111;88;97;80;81;117;125;135;168;1002
"510670 Ponte Branca";2;2;6;4;2;2;1;-;-;19
"510675 Pontes e Lacerda";249;269;238;212;232;259;336;273;-;2068
"510680 Porto dos Gaúchos";48;27;15;32;26;17;22;30;-;217
"510700 Poxoréo";58;81;56;54;62;59;76;67;85;598
"510704 Primavera do Leste";353;422;340;332;337;373;422;409;418;3406
"510706 Querência";71;61;56;52;37;29;91;75;-;472
"510718 Ribeirão Cascalheira";14;25;22;19;16;20;20;16;-;152
"510720 Rio Branco";5;9;4;5;3;3;6;-;-;35
"510760 Rondonópolis";1586;1516;1648;1409;1388;1461;1689;1440;1386;13523
"510770 Rosário Oeste";70;68;66;70;69;70;75;70;66;624
"510775 Salto do Céu";3;11;8;8;7;12;12;14;-;75
"510777 Santa Terezinha";16;9;20;16;8;16;16;18;-;119
"510785 São Félix do Araguaia";121;123;96;100;92;110;-;-;-;642
"510730 São José do Rio Claro";52;51;47;48;50;58;38;42;38;424
"510787 Sapezal";121;81;90;85;104;105;120;116;115;937
"510790 Sinop";494;598;482;590;624;476;493;643;540;4940
"510792 Sorriso";517;705;444;503;464;432;545;530;466;4606
"510794 Tabaporã";9;18;25;15;19;13;10;12;24;145
"510795 Tangará da Serra";276;246;269;270;230;313;328;310;321;2563
"510800 Tapurah";24;15;9;10;11;16;13;9;-;107
"510805 Terra Nova do Norte";54;2;42;15;23;14;28;20;-;198
"510810 Tesouro";8;5;4;6;5;5;6;3;-;42
"510820 Torixoréu";14;6;24;12;12;14;19;42;-;143
"510840 Várzea Grande";570;500;446;556;545;503;528;622;729;4999
"510550 Vila Bela da Santíssima Trindade";74;91;77;102;82;53;76;86;-;641
"510860 Vila Rica";22;-;-;-;-;-;-;-;-;22
"520013 Acreúna";25;16;22;13;14;9;24;18;16;157
"520025 Águas Lindas de Goiás";93;101;60;100;99;105;94;123;103;878
"520030 Alexânia";76;95;53;52;66;73;108;86;100;709
"520050 Aloândia";7;6;8;1;6;3;9;10;-;50
"520080 Alvorada do Norte";85;62;55;48;75;64;76;80;87;632
"520085 Americano do Brasil";11;14;11;8;3;5;1;1;1;55
"520090 Amorinópolis";14;11;13;6;7;5;6;3;-;65
"520110 Anápolis";1507;1695;1896;1752;1707;1598;1680;1698;1715;15248
"520140 Aparecida de Goiânia";1313;1610;1525;1364;1178;1370;1345;1253;1591;12549
"520150 Aporé";4;5;3;4;2;2;11;-;-;31
"520160 Araçu";15;19;8;18;16;8;8;3;7;102
"520180 Aragoiânia";3;-;-;-;-;-;-;-;-;3
"520215 Araguapaz";6;10;9;6;4;10;12;32;-;89
"520235 Arenópolis";8;3;7;7;7;10;-;-;-;42
"520250 Aruanã";26;15;32;22;8;10;9;21;-;143
"520280 Avelinópolis";1;1;1;1;3;1;1;1;1;11
"520320 Barro Alto";25;20;24;26;29;33;22;-;-;179
"520330 Bela Vista de Goiás";64;90;59;80;77;67;79;70;89;675
"520340 Bom Jardim de Goiás";17;2;9;9;8;9;23;18;-;95
"520350 Bom Jesus de Goiás";100;105;104;88;76;75;104;-;-;652
"520380 Britânia";17;30;14;14;17;23;15;23;26;179
"520390 Buriti Alegre";44;29;37;28;27;-;-;-;-;165
"520393 Buriti de Goiás";5;7;1;7;1;1;10;8;1;41
"520410 Cachoeira Alta";20;25;2;3;10;8;10;3;-;81
"520425 Cachoeira Dourada";10;8;10;11;8;4;4;5;-;60
"520430 Caçu";55;45;31;26;49;33;37;46;-;322
"520440 Caiapônia";65;56;59;98;38;57;82;91;-;546
"520450 Caldas Novas";164;87;111;185;268;233;396;263;-;1707
"520470 Campinorte";30;30;12;9;4;17;11;11;8;132
"520480 Campo Alegre de Goiás";1;1;2;3;1;1;1;1;1;12
"520490 Campos Belos";27;13;10;35;14;47;61;44;50;301
"520500 Carmo do Rio Verde";3;4;2;9;8;11;4;1;-;42
"520505 Castelândia";2;3;-;2;1;1;-;3;-;12
"520510 Catalão";360;343;350;325;378;379;393;375;417;3320
"520520 Caturaí";1;6;-;-;1;1;4;5;4;22
"520530 Cavalcante";3;-;-;-;-;-;-;-;-;3
"520540 Ceres";404;359;273;374;329;419;416;402;377;3353
"520545 Cezarina";14;2;6;10;33;16;23;17;-;121
"520547 Chapadão do Céu";15;39;41;51;34;35;19;42;-;276
"520549 Cidade Ocidental";-;-;9;11;16;15;16;-;-;67
"520551 Cocalzinho de Goiás";8;12;6;7;4;6;7;3;-;53
"520552 Colinas do Sul";8;9;17;6;20;11;15;13;-;99
"520570 Córrego do Ouro";6;10;7;1;1;1;1;1;1;29
"520580 Corumbá de Goiás";-;-;-;-;-;2;4;-;2;8
"520590 Corumbaíba";52;45;27;43;24;25;18;49;17;300
"520620 Cristalina";55;73;135;111;98;81;150;83;-;786
"520640 Crixás";78;50;61;57;47;47;50;52;59;501
"520650 Cromínia";5;4;5;14;4;12;22;19;6;91
"520660 Cumari";9;6;4;8;8;9;5;-;-;49
"520670 Damianópolis";18;22;25;23;12;25;18;18;-;161
"520680 Damolândia";9;20;10;15;7;17;14;11;-;103
"520710 Diorama";13;8;8;11;5;12;14;7;-;78
"520830 Divinópolis de Goiás";23;16;4;1;12;-;-;-;-;56
"520725 Doverlândia";9;-;-;-;-;-;-;-;-;9
"520740 Edéia";29;38;23;51;18;36;39;19;10;263
"520760 Fazenda Nova";11;4;4;2;2;1;4;3;-;31
"520780 Firminópolis";157;152;129;82;113;111;154;154;-;1052
"520800 Formosa";474;-;-;130;503;509;159;368;192;2335
"520810 Formoso";11;9;9;10;9;10;9;10;-;77
"520840 Goianápolis";14;14;15;11;7;9;4;5;3;82
"520850 Goiandira";6;5;6;4;1;3;1;-;-;26
"520860 Goianésia";314;286;240;299;268;267;256;-;-;1930
"520870 Goiânia";9704;10428;9813;10183;10632;10148;11094;10887;10714;93603
"520880 Goianira";135;128;140;131;139;168;151;165;153;1310
"520890 Goiás";41;82;54;57;47;57;93;103;81;615
"520910 Goiatuba";131;113;103;67;67;99;95;96;74;845
"520960 Heitoraí";18;17;-;-;-;-;-;-;-;35
"520970 Hidrolândia";30;30;30;60;116;43;45;117;89;560
"520980 Hidrolina";12;10;12;11;9;9;-;-;-;63
"520990 Iaciara";34;26;27;33;44;22;25;-;-;211
"520993 Inaciolândia";4;6;5;11;10;6;4;7;-;53
"520995 Indiara";242;226;249;316;274;224;237;256;227;2251
"521000 Inhumas";95;106;119;47;110;137;114;135;104;967
"521010 Ipameri";56;45;32;41;44;49;21;29;-;317
"521020 Iporá";36;49;43;54;41;-;-;-;-;223
"521040 Itaberaí";-;-;-;10;7;22;15;28;-;82
"521060 Itaguaru";8;9;7;7;13;13;14;-;-;71
"521080 Itajá";44;16;29;24;29;11;17;18;25;213
"521090 Itapaci";113;107;77;64;51;52;51;77;72;664
"521120 Itapuranga";104;126;88;96;84;65;106;138;-;807
"521130 Itarumã";40;67;17;17;17;18;25;31;-;232
"521140 Itauçu";18;12;17;14;9;6;7;7;11;101
"521150 Itumbiara";456;341;344;271;330;306;323;27;28;2426
"521160 Ivolândia";6;8;3;4;1;1;12;5;5;45
"521170 Jandaia";8;15;8;5;6;7;7;16;-;72
"521180 Jaraguá";21;186;158;41;277;52;237;9;151;1132
"521190 Jataí";346;312;359;302;292;252;37;33;66;1999
"521200 Jaupaci";8;5;14;6;15;8;-;-;-;56
"521210 Joviânia";6;6;6;11;7;9;16;-;-;61
"521220 Jussara";52;45;32;32;33;33;41;44;39;351
"521250 Luziânia";23;65;84;88;133;78;105;79;104;759
"521260 Mairipotaba";3;2;1;1;3;4;3;4;1;22
"521270 Mambaí";25;16;18;32;24;14;-;-;-;129
"521280 Mara Rosa";7;5;3;3;18;5;13;12;-;66
"521290 Marzagão";7;7;6;7;6;3;-;-;-;36
"521295 Matrinchã";18;4;9;6;6;7;2;3;4;59
"521300 Maurilândia";26;13;5;13;6;13;8;11;39;134
"521308 Minaçu";106;98;153;158;127;151;130;83;90;1096
"521310 Mineiros";177;203;209;237;202;108;274;-;-;1410
"521350 Monte Alegre de Goiás";5;2;3;3;5;7;6;3;-;34
"521370 Montes Claros de Goiás";18;9;8;6;3;5;2;2;-;53
"521375 Montividiu";38;19;12;15;-;-;-;-;-;84
"521380 Morrinhos";158;215;100;181;165;189;158;154;172;1492
"521385 Morro Agudo de Goiás";-;-;-;2;1;2;-;-;-;5
"521400 Mozarlândia";20;72;38;48;29;36;36;13;43;335
"521405 Mundo Novo";75;37;88;76;87;-;-;-;-;363
"521410 Mutunópolis";8;7;12;8;10;8;9;7;-;69
"521450 Nerópolis";109;173;170;154;97;107;121;181;173;1285
"521460 Niquelândia";108;81;101;103;79;100;89;89;115;865
"521483 Nova Crixás";43;41;44;35;34;45;44;44;50;380
"521520 Novo Brasil";13;10;10;8;8;11;8;7;-;75
"521530 Orizona";100;85;60;79;74;72;91;102;-;663
"521550 Ouvidor";9;6;4;2;1;3;4;1;3;33
"521560 Padre Bernardo";16;13;12;21;30;21;24;-;-;137
"521565 Palestina de Goiás";17;12;12;16;8;20;18;12;-;115
"521580 Palmelo";6;4;8;6;14;14;5;-;-;57
"521590 Palminópolis";14;10;8;8;7;9;6;7;10;79
"521630 Paranaiguara";-;-;-;18;20;24;14;9;23;108
"521640 Paraúna";41;27;20;65;24;48;36;37;-;298
"521680 Petrolina de Goiás";79;88;77;86;74;80;76;76;87;723
"521710 Piracanjuba";56;40;57;56;60;61;91;78;56;555
"521720 Piranhas";42;46;31;40;29;23;-;-;-;211
